股票代码,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%)
600746,0.0752,1.443,0.1622,0.2026,30642.15,0.1147,5.38,12.9,26.21,6.3,0.0,0.0
600747,-0.036,1.3601,-0.2759,0.6803,146432.84,-0.3991,-2.51,1.0,20.84,-13.21,0.0,0.0
600748,0.32,4.935,3.0648,1.6857,184456.29,1.8978,6.68,32.9,70.81,-1.97,13.89,102.97
600749,-0.5029,2.853,-0.1288,2.3257,18913.79,-0.5025,-16.2,35.35,59.39,-16.97,-1876.28,0.0
600750,1.27,8.7185,2.3268,1.8356,30000.0,5.3175,15.29,70.87,14.68,-39.87,3.47,9.89
600751,0.0741,4.2606,-0.1827,3.4934,289933.78,-0.2724,1.76,7.83,11.77,238.06,78.26,0.0
600753,0.02,1.1139,-0.1722,1.105,12800.0,-0.9911,1.86,0.27,30.86,129.01,-93.21,0.0
600754,0.7998,13.3633,2.3822,9.2332,95793.64,1.8547,6.94,90.55,67.6,91.19,8.93,26.85
600755,0.4709,5.0244,-3.7369,1.0754,166450.76,2.7321,9.1,5.68,82.26,52.93,75.94,0.0
600756,0.36,6.3124,0.3255,3.177,32409.88,1.8743,6.32,37.18,33.84,11.26,7.11,6.92
600757,0.34,4.4258,0.0106,1.4872,121365.03,1.8475,7.84,11.01,47.43,92.98,18.49,51.26
600758,-0.2305,3.5156,0.3073,2.5536,133140.89,-0.1951,-6.35,11.45,71.45,0.68,0.0,0.0
600759,0.0039,2.3032,0.0706,1.0806,226350.75,0.2898,0.17,50.24,65.14,-11.21,77.58,0.0
600760,0.1,1.2975,0.3843,1.671,34494.04,-1.4145,8.59,6.98,65.38,-31.0,0.0,0.0
600761,0.64,6.9866,1.2698,0.8972,61681.73,4.2296,9.52,22.51,29.42,9.06,-0.45,7.84
600763,0.39,2.9499,0.2332,0.1184,32064.0,1.7999,14.0,40.93,25.58,14.27,1.08,7.43
600764,0.063,1.5268,0.0993,0.1109,32972.7,0.1827,4.21,25.25,29.67,-21.15,0.0,0.0
600765,0.31,4.503,0.2249,1.7799,77800.32,1.5534,7.21,25.75,71.04,-8.66,0.0,0.0
600766,0.02,0.2383,-0.002,1.0574,22422.68,-1.788,7.38,95.41,68.16,-6.75,-85.13,-47.84
600767,-0.129,0.6924,-0.1173,0.109,34101.02,-0.4326,-16.49,68.97,49.9,108.59,0.0,0.0
600768,0.137,0.4814,0.2141,0.0302,13374.72,-0.6506,33.16,4.23,91.08,-7.1,0.0,0.0
600769,0.005,0.1182,-0.0015,0.9791,37497.72,-1.9763,4.13,5.98,53.09,7.57,-71.61,0.0
600770,0.03,2.6435,0.0163,1.7082,130000.0,-0.1029,0.95,21.58,24.22,74.02,72.58,-226.33
600771,0.44,4.8377,-0.5998,5.0551,35311.13,-1.3013,15.82,77.94,19.3,118.7,5948.84,0.0
600773,0.1,3.5083,-0.1086,1.5846,72921.37,0.9238,2.91,11.89,70.61,261.23,17.55,32.61
600774,0.039,3.2621,0.3031,0.7386,17457.54,1.0832,1.21,32.21,59.15,-6.03,3.2,-16.98
600775,0.1305,3.6333,0.0582,1.6022,91383.85,0.7556,3.67,14.45,33.01,2.47,-17.1,-62.89
600776,0.0536,2.3488,-0.3213,0.7106,125600.01,0.5611,2.28,13.78,19.03,-23.78,-31.3,-53.07
600777,-0.0176,1.3521,-0.0628,0.3209,405123.66,-0.0153,-1.9,11.46,12.38,-48.16,0.0,0.0
600778,-0.5367,4.5946,-0.0033,1.2957,31149.14,1.9564,-11.04,22.15,73.15,-11.64,-450.47,0.0
600779,0.3052,2.853,0.5384,0.8177,48854.57,0.3079,11.0,74.71,28.81,28.38,110.6,103.87
600780,0.0967,4.1174,0.7893,0.9941,114650.25,1.8708,2.33,16.46,53.05,-14.83,-60.21,-58.25
600781,0.1148,2.0941,0.4138,0.7284,17759.29,0.2548,5.81,39.77,65.87,7.63,-12.03,33.07
600782,0.099,2.9926,0.2277,1.538,278689.62,0.3611,3.36,5.67,67.9,18.6,0.0,0.0
600783,0.45,4.9796,-0.0968,1.546,74435.93,2.1859,9.26,28.67,34.08,-1.09,44.63,43.52
600784,0.073,2.8186,0.9241,1.0291,56817.78,0.5908,2.75,5.76,61.67,27.72,0.0,0.0
600785,0.28,8.5033,0.7631,1.371,22563.13,5.2601,3.34,20.25,57.94,-4.8,-53.95,-41.78
600787,0.3489,4.2556,-1.7743,1.6226,219980.1,1.0979,8.36,4.91,51.43,-14.03,15.09,0.0
600789,0.05,3.1901,0.5094,1.8843,58157.55,0.0468,1.59,23.49,52.56,3.95,268.51,0.0
600790,0.26,4.4185,0.291,1.5903,104699.35,1.0093,6.78,63.7,42.72,0.35,21.9,33.4
600791,0.06,3.3566,-0.628,0.2918,45288.0,1.8885,1.81,50.21,60.65,8.43,-46.03,-8.05
600792,-0.025,2.7549,0.0517,1.8557,98992.36,-0.2529,-0.92,5.61,51.35,-27.76,0.0,0.0
600793,-0.4428,0.0326,0.0381,1.0007,10530.0,-2.0029,-44.28,4.24,99.91,416820.63,0.0,0.0
600794,0.02,1.6563,0.0838,0.2194,121215.22,0.3728,1.28,23.76,39.14,31.8,0.41,0.0
600795,0.24,2.5635,0.9392,0.326,1965039.78,0.9971,9.52,30.32,70.96,-0.27,-3.93,-3.01
600796,0.11,2.009,0.0987,0.1247,30140.21,0.6229,5.57,28.04,38.27,-6.32,23.69,-31.11
600797,0.17,2.3836,-0.1931,0.4387,91404.33,0.8173,7.1,22.62,46.3,-33.26,725.62,0.0
600798,0.0857,2.6322,0.4725,1.1333,103085.09,0.2806,3.31,30.41,49.65,8.08,450.7,673.77
600800,-0.0672,0.0783,-0.1234,0.221,61127.1,-1.2173,-66.41,19.77,96.93,10.56,0.0,0.0
600801,0.3,6.674,2.0674,1.6759,149757.13,3.6032,4.61,26.28,58.53,1.92,339.82,672.99
600802,-0.192,1.9661,0.0507,0.5601,38187.37,-0.8601,-9.07,1.04,71.99,-27.92,0.0,0.0
600803,0.53,4.6096,0.9927,-0.176,98578.5,3.6269,11.65,26.7,71.37,13.01,-35.62,-74.13
600804,0.4291,4.2979,2.0675,1.4982,141406.18,1.6975,10.41,57.98,69.58,15.24,1.6,0.33
600805,0.13,7.712,-0.163,0.4491,85089.45,5.2499,1.72,12.25,28.08,-12.21,-15.15,35.6
600806,-0.307,1.3673,0.1392,0.0372,53108.11,0.1096,-20.19,16.92,70.58,-48.7,0.0,0.0
600807,0.1,2.2461,-2.1093,1.2588,88463.47,0.0426,4.84,30.35,76.79,116.88,0.97,-5.65
600808,0.1596,2.5665,0.5999,1.0842,770068.12,-0.0247,6.43,11.84,66.67,7.02,0.0,0.0
600809,0.5211,5.3182,0.6677,0.2781,86584.83,3.4432,10.51,67.72,33.16,10.57,23.52,23.96
600810,0.1685,5.5678,1.2038,4.0681,44228.0,-0.0389,3.08,7.76,68.44,29.78,773.64,1019.35
600811,0.2309,6.7639,-1.1512,3.3632,285736.62,1.6761,3.53,1.06,51.33,-20.54,6.93,-24.64
600812,0.033,3.2577,-0.2738,2.128,163080.47,-0.0065,1.03,19.36,67.89,2.28,-13.42,-2237.35
600814,0.19,2.8953,0.3291,0.02,71502.68,1.7119,6.64,22.75,37.47,-6.2,-20.35,-16.95
600815,-0.55,2.6597,0.2316,2.108,95897.0,-0.7313,-18.66,7.36,73.64,4.85,0.0,0.0
600816,0.6657,2.7372,1.4451,0.8804,455761.49,0.6126,41.15,0.0,28.27,77.54,76.17,79.9
600817,-0.0056,0.5835,-0.4348,1.3193,16091.01,-1.7869,-0.42,81.45,36.54,-19.46,0.0,0.0
600818,0.28,1.8351,0.4969,0.0453,32144.79,0.4332,16.76,11.67,36.49,3.77,74.02,0.0
600819,0.04,3.0264,0.2992,1.2012,93491.61,0.3207,1.44,21.43,55.37,7.2,0.0,0.0
600820,0.33,5.4779,0.109,2.1719,314409.61,1.9223,6.28,11.67,71.84,9.57,12.26,17.84
600821,0.01,1.4575,-0.2,0.4292,41626.82,-0.2053,0.5,24.52,68.05,-48.16,-34.1,-27.16
600822,0.0335,1.065,-0.6776,3.3877,49597.29,-3.6659,4.12,1.7,72.28,-68.95,0.0,0.0
600823,0.79,7.3914,0.4236,0.6739,267940.59,4.1234,8.77,35.84,62.71,-12.22,4.17,83.24
600824,0.143,1.9424,0.2524,0.1484,105402.71,0.6049,7.54,23.73,25.76,-8.96,-21.85,-6.58
600825,0.035,2.4673,0.0383,0.5314,104488.79,0.772,1.42,34.7,36.53,-8.4,2.57,0.0
600826,2.0,9.1621,-0.6518,0.3293,42064.23,3.9213,23.75,5.66,21.97,8.25,64.49,46.8
600827,0.43,9.2293,0.6016,1.6366,178416.81,3.9992,4.71,22.22,55.1,-3.96,-37.77,-11.75
600828,0.328,2.2553,0.3926,0.18,173198.25,0.3514,14.96,26.18,71.84,51.23,-12.11,471.22
600829,0.3872,2.8415,0.0793,0.0,57988.86,1.7933,14.62,10.02,65.74,1.08,61.62,70.5
600830,0.238,4.4365,-0.6024,1.1545,45432.27,2.0374,5.39,10.4,33.11,16.82,-23.76,67.24
600831,0.2,4.6136,0.6496,1.9054,60496.77,1.5562,5.99,35.52,56.17,2.46,22.62,25.61
600833,0.1864,3.2537,0.2271,0.2922,22308.63,0.6837,5.5,15.63,36.71,1.28,28.05,31.05
600834,0.1088,3.0026,0.3976,0.167,47738.19,1.3971,3.65,6.56,38.81,-2.35,-24.68,-25.36
600835,1.42,9.0097,1.9551,1.995,102273.93,4.602,16.76,21.95,63.48,-1.85,-21.01,49.22
600836,-0.017,1.2977,0.5416,0.1512,66275.31,0.1381,-1.26,16.36,73.15,12.33,-160.17,-273.1
600837,0.7,9.5751,-4.3626,4.8983,1150170.0,2.2894,7.39,0.0,78.26,-26.45,-49.22,-51.24
600838,0.4028,3.0617,-0.0293,0.4582,40088.2,0.8021,13.21,54.0,14.99,-20.35,120.64,6.77
600839,0.113,2.7319,0.4968,0.8468,461624.42,0.8837,4.22,14.85,67.79,5.53,0.0,0.0
600841,0.11,4.0743,0.0616,1.2971,86668.98,1.1666,2.8,15.32,38.02,17.66,5.3,8.55
600843,0.2867,3.5245,0.0002,1.7664,54858.96,0.9257,8.49,29.05,37.06,22.56,2.09,5.84
600844,-0.1312,1.8821,0.2822,1.7316,101652.42,-0.9048,-0.13,10.19,33.94,-35.92,0.0,0.0
600845,0.429,5.2972,1.0554,1.7388,78324.92,2.2695,8.36,28.86,37.89,0.57,7.45,5.26
600846,0.14,2.8961,1.813,0.3512,62476.15,1.3367,4.87,18.38,66.37,3.68,25.89,24.87
600847,-0.009,4.6191,-0.4291,4.2265,15328.74,-0.6074,-0.2,12.96,14.38,-0.59,-114.44,-374.32
600848,0.1388,5.7364,-0.0404,4.3839,111991.93,0.3441,4.86,72.8,47.24,18.34,37.98,39.53
600850,0.4986,4.24,-0.9155,-0.1202,41980.74,3.272,12.3,17.97,60.3,6.33,16.79,5.24
600851,0.1322,3.5511,-0.055,0.3606,120705.67,0.2786,3.6,24.39,20.01,-6.44,25.04,43.09
600853,0.0282,1.5051,-2.2383,0.187,53680.77,0.3117,1.73,6.18,91.75,25.83,32.65,51.94
600854,0.0704,3.7704,-0.0065,2.9522,51945.85,-1.1843,1.89,7.61,18.13,-18.85,0.0,0.0
600855,0.1741,2.661,0.268,0.7864,33161.74,0.8018,6.58,22.08,43.54,28.93,97.29,411.2
600856,0.1826,1.9535,-0.068,0.1128,113433.12,0.7854,10.33,21.38,67.87,66.82,151.85,60.65
600857,0.189,2.8359,0.1685,0.2901,22431.99,1.2583,6.83,12.62,22.64,-15.97,-1.38,-26.38
600858,0.0424,5.7275,0.2549,1.8565,52006.66,2.6935,0.74,19.08,73.02,-11.97,-78.72,-88.61
600859,0.891,13.3676,1.2629,7.511,77625.04,2.935,7.1,21.38,40.01,2.7,-13.07,-38.12
600860,-0.35,1.3393,-0.0309,1.6204,42200.0,-1.3949,-23.31,11.02,47.46,-17.38,0.0,0.0
600861,0.2495,7.3995,1.5934,2.7043,31680.49,1.733,3.39,30.53,49.14,-1.08,4.11,6.81
600862,0.05,2.4355,0.5955,1.0371,139304.91,0.1852,2.22,19.05,59.63,46.47,-49.23,-84.42
600863,0.09,1.8109,0.3224,0.1428,580774.5,0.4292,5.22,17.3,63.86,-21.78,-41.33,-42.06
600864,0.24,6.4327,-1.6413,3.7541,210851.38,0.8844,4.22,28.49,43.59,-32.82,-55.52,-81.19
600865,0.247,4.0572,0.051,0.6205,37624.03,1.9803,6.19,28.62,13.08,-7.95,-10.54,-10.53
600866,0.0236,1.6476,0.0421,1.1793,64539.35,-0.7996,1.44,14.77,39.11,-18.43,0.0,0.0
600867,0.352,2.6512,0.3971,0.8344,142193.35,0.609,19.02,75.45,18.9,19.38,28.63,38.96
600868,0.0359,1.1748,0.103,0.2236,189814.87,-0.0744,3.15,64.81,10.18,46.27,245.03,0.0
600869,0.1335,2.5347,-0.0221,0.9385,221935.27,0.5194,6.05,17.49,59.79,4.75,13.66,29.13
600870,-0.0098,0.0284,-0.0083,4.3659,52319.97,-5.477,-29.75,3.2,71.74,83.86,-136.47,-276.25
600871,-1.139,0.597,-0.2763,0.6291,1414266.1,-1.0587,-97.19,-24.68,88.67,-28.87,-65933.66,0.0
600872,0.3213,3.3771,0.5943,0.3504,79663.72,1.7872,9.79,37.2,37.32,13.2,51.84,49.13
600873,0.34,2.9161,0.984,0.7215,310822.66,1.078,11.98,25.35,45.26,-6.42,144.84,224.66
600874,0.31,3.3242,0.2828,0.2796,142722.84,1.7328,9.71,41.29,52.98,1.26,34.08,36.87
600875,-0.76,9.048,3.8363,3.7778,233690.04,3.9341,-8.07,12.04,73.93,-7.59,-506.38,-726.77
600876,-0.1352,0.7915,-0.1763,2.7514,52676.69,-3.0574,-16.55,-4.31,67.58,-57.51,0.0,0.0
600877,-0.1793,-0.1888,-0.3061,0.142,68728.2,-2.1538,0.0,4.67,105.56,-40.2,0.0,0.0
600879,0.3518,7.9766,-0.2061,4.5125,135963.56,2.3283,5.93,17.28,54.97,4.94,25.3,59.98
600880,0.06,3.3095,0.1323,0.7378,109333.21,1.2535,1.67,34.49,11.51,-18.97,-19.46,-191.6
600881,0.05,4.4714,0.8217,2.3625,259994.57,0.8558,1.01,24.62,71.96,-7.4,129.16,311.6
600882,0.08,2.9053,0.2253,4.0697,39923.8,-2.341,1.68,26.75,46.57,41.76,0.0,0.0
600883,0.0946,2.7712,-0.1823,0.0229,23608.8,1.1166,3.41,-16.07,7.0,4.69,-81.22,-94.87
600884,0.244,7.499,-0.5966,2.9679,112276.5,1.8789,3.47,27.67,36.43,9.62,-59.77,62.08
600885,1.09,6.384,0.9356,1.247,53197.25,3.5305,18.13,39.52,30.2,19.66,23.18,26.49
600886,0.5024,4.1382,2.0757,0.9538,678602.33,2.0661,12.33,52.83,72.64,-9.23,-24.84,-15.25
600887,0.7221,3.5939,2.0279,0.4416,607900.01,1.8838,20.91,38.77,42.87,0.64,20.69,5.03
600888,0.0513,5.0386,-1.1543,3.0624,64122.59,0.6887,1.02,7.12,67.75,-16.46,-1.82,0.0
600889,0.3,4.8164,1.1707,0.7406,30706.93,2.3638,6.32,13.97,33.15,9.64,-80.15,434.74
600890,-0.034,0.5317,-0.0405,0.0351,57919.49,-0.65,-6.27,-92.87,11.51,-2.66,0.0,0.0
600891,0.32,4.6891,-1.6109,2.4289,61758.58,1.121,6.97,12.06,31.16,11.19,49.5,48.55
600892,0.46,11.3022,0.5436,11.2666,13986.6,-1.0259,4.12,79.44,34.38,2530.42,0.0,0.0
600893,0.46,8.0114,-0.9873,5.0606,194871.88,1.8178,5.82,19.51,61.74,-5.38,-13.8,17.77
600894,0.9804,7.7745,0.3739,2.8347,85994.69,3.3808,11.77,23.11,26.43,-8.36,-57.91,-5.9
600895,0.25,5.0434,-0.0781,1.7092,154868.96,1.7518,5.03,44.7,54.29,49.53,12.69,404.91
600896,-0.1961,3.1678,0.0625,2.15,86909.91,-0.1994,-8.03,7.24,30.29,-4.61,-298.65,0.0
600897,1.0888,10.8336,1.3862,0.6077,29781.0,7.8132,10.37,43.59,18.23,5.77,9.87,7.66
600898,0.0641,1.4735,-0.0065,0.1785,25252.38,0.1784,4.39,13.29,83.21,30.71,-30.82,6.68
600900,0.8355,5.6338,1.2601,1.997,2200000.0,1.6884,12.57,62.45,58.89,4.78,-0.61,0.5
600908,0.52,4.7467,1.6726,0.5275,184811.48,0.137,11.52,0.0,92.88,5.22,7.13,0.57
600909,0.21,3.2707,-2.1691,1.4113,362100.0,0.4832,8.49,0.0,65.11,-54.55,-67.72,-67.91
600917,0.18,2.274,0.5415,0.6379,155600.0,0.4831,7.99,17.03,53.68,-9.34,4.06,3.25
600919,0.98,7.1606,7.1565,1.3925,1154445.0,1.9818,14.47,0.0,94.73,11.81,11.72,11.57
600926,1.2825,14.6415,21.7686,4.3443,261744.92,5.5865,13.45,0.0,94.53,13.31,7.15,6.89
600936,0.2,2.0603,0.1621,0.6586,167102.62,0.2991,9.59,32.02,48.23,5.32,-18.6,-21.25
600939,0.1213,2.6098,-0.1527,0.6297,181450.0,0.7756,5.11,6.0,92.73,-7.55,-67.61,32.1
600958,0.34,6.5175,-3.5639,2.9016,621545.2,1.1992,5.21,0.0,79.2,-59.87,-68.26,-70.39
600959,0.19,3.3013,0.2767,1.6631,388452.98,0.5057,5.89,37.82,32.0,3.64,9.17,8.59
600960,0.0394,5.9915,0.5427,4.3472,95051.55,0.5617,1.82,25.01,35.84,19.59,46.56,342.51
600961,0.06,0.3039,0.1215,1.6442,52745.79,-2.4982,22.26,5.79,97.26,-9.94,0.0,0.0
600962,0.013,3.1296,1.3859,2.0091,26221.0,-0.028,0.43,20.25,37.28,-4.39,13.61,545.09
600963,0.03,5.0355,0.8982,3.8836,104315.91,-0.0007,0.54,16.79,63.08,-19.07,0.0,0.0
600965,0.23,2.1429,0.259,0.3636,81870.1,0.7043,10.93,39.95,32.53,2.02,11.04,48.55
600966,0.1506,3.0817,0.6641,0.9859,133684.43,0.9486,5.01,14.62,62.88,10.46,422.26,0.0
600967,-0.0192,6.5866,-0.1241,5.1745,168963.18,0.3457,-1.44,10.21,27.81,11.57,0.0,0.0
600969,0.3252,11.942,1.2165,8.8607,26432.18,1.8558,2.74,16.93,66.43,12.68,-8.7,-6.12
600970,0.29,3.907,1.368,0.5882,175425.79,2.0773,7.73,12.24,74.03,-15.88,-23.02,-40.11
600971,0.12,5.8967,1.7003,2.1043,100000.41,1.7301,2.09,22.9,56.23,-6.46,0.0,0.0
600973,0.298,3.9787,1.7728,1.7231,90526.85,1.1152,11.03,8.33,64.44,16.46,65.52,36.82
600975,0.31,1.9288,0.1459,0.4265,65267.56,0.4297,17.62,22.07,29.52,26.13,2212.43,3463.96
600976,0.42,6.6113,0.7421,1.9677,15339.86,2.6877,6.48,24.1,42.95,3.61,-24.38,-20.92
600977,0.476,5.1268,0.1818,2.2627,186700.0,1.6855,12.34,20.56,28.13,10.42,3.31,4.14
600978,0.41,4.9223,0.7317,1.6584,148287.0,2.0145,8.55,35.82,53.35,20.55,15.73,14.25
600979,0.1992,3.4089,0.3772,1.9335,94789.21,0.4229,5.82,33.83,55.84,9.49,20.05,33.66
600980,0.1189,3.2897,-0.2441,1.7971,15220.99,0.2692,3.69,29.14,33.88,-11.91,-17.82,-26.72
600981,0.25,3.6233,0.3567,0.3759,224243.32,0.4581,7.12,4.98,72.74,-29.61,-23.56,-212.11
600982,0.0693,3.257,-0.2322,1.4045,74693.0,0.6042,2.13,16.36,24.61,-2.95,-37.08,8.18
600983,0.33,6.0451,0.6247,2.2322,76643.9,2.4499,5.5,32.16,45.54,-5.2,-28.6,-33.42
600984,0.1107,4.996,-0.0683,4.3783,63676.42,-0.4213,2.24,27.02,40.15,162.98,2565.83,2098.81
600985,0.33,4.7073,0.2379,1.6533,26285.47,1.6676,7.27,43.78,33.19,-12.85,25.24,26.05
600986,0.35,4.7292,0.4617,2.9038,86888.64,0.6916,7.6,15.78,51.05,320.84,301.83,428.53
600987,0.85,4.9479,1.3663,0.1635,63531.0,3.3966,18.55,32.02,17.8,5.38,12.07,12.51
600988,0.21,3.196,-0.1792,1.2884,71319.07,0.8896,6.9,32.05,35.81,41.53,57.16,68.13
600990,0.95,8.3441,1.797,3.0459,13670.2,3.7675,11.96,12.25,68.4,21.94,12.28,10.83
600992,0.0858,5.5463,0.4575,3.4288,24509.0,0.8611,1.56,16.31,37.61,-5.84,14.59,-3.03
600993,0.48,4.4173,0.3906,0.2756,43105.39,2.5116,10.86,38.27,21.45,11.08,11.59,1.76
600995,0.33,3.3289,1.0133,0.3252,47852.64,1.6664,10.43,22.98,39.56,-6.02,54.49,261.97
600996,0.2954,3.5849,0.4241,1.536,104256.84,0.9625,16.84,47.47,51.83,0.0,0.0,0.0
600997,0.1284,5.5087,0.8427,1.6157,158779.99,2.1809,3.04,14.51,59.01,-7.89,0.0,0.0
600998,0.2777,5.2455,-1.2076,2.423,164702.63,1.7386,4.41,7.28,69.26,24.08,21.86,38.45
600999,0.8066,8.9301,-3.5741,4.1099,669940.93,2.1431,10.58,0.0,75.35,-53.76,-50.47,-50.72
601000,0.2108,2.895,0.2522,0.7783,455840.66,0.995,8.96,30.65,30.95,31.71,15.46,14.97
601001,0.15,3.0514,0.356,0.6726,167370.0,0.2566,5.16,48.44,62.66,-18.52,0.0,0.0
601002,0.056,2.8903,0.3277,1.3906,79269.0,0.3056,1.95,21.45,39.64,-2.55,0.0,0.0
601003,0.0482,1.7808,0.6134,0.0813,256279.32,0.3246,2.75,5.24,78.36,-4.35,0.0,0.0
601005,-0.697,0.297,-0.0317,1.5955,443602.26,-2.4353,-116.51,-31.12,96.23,-45.18,0.0,0.0
601006,0.35,5.8902,0.1569,1.664,1486679.15,2.6088,5.8,16.62,25.13,-21.82,-54.01,-53.7
601007,0.139,4.6639,0.3873,1.3463,30000.0,2.0219,2.97,60.38,32.49,9.97,-21.61,-43.51
601008,0.007,3.1554,-0.0213,1.5906,101521.51,0.4306,0.23,25.28,52.55,-6.87,-83.53,-92.22
601009,1.05,8.5422,9.3932,2.5065,605871.99,2.7967,12.83,0.0,93.94,26.84,22.67,22.75
601010,0.1,2.1996,0.2829,0.4536,184800.0,0.5752,4.59,18.64,40.4,-14.42,-27.38,-25.13
601011,0.02,3.1231,0.2169,1.5485,136750.0,0.5186,0.58,23.06,42.29,-4.01,-72.74,0.0
601012,0.7752,5.0567,0.2683,2.6975,199589.08,1.3445,21.77,27.48,47.35,93.89,197.36,185.04
601015,0.23,2.9404,0.752,0.6934,93000.0,1.1109,8.26,15.49,58.5,6.51,0.0,0.0
601016,0.091,3.0573,0.5479,1.5643,207778.0,0.4447,3.0,44.99,60.59,4.11,-7.26,10.4
601018,0.17,2.6259,0.3589,0.6551,1317284.78,0.8078,6.82,24.87,36.96,-2.03,-12.99,-8.56
601020,0.21,2.9059,-0.1419,0.6778,52567.66,0.9722,8.14,63.9,39.57,-7.97,-22.8,-22.41
601021,1.461,9.4376,2.1509,1.9334,80058.0,6.155,16.59,20.79,61.6,3.69,-2.72,-21.15
601028,-0.38,2.9244,0.291,1.1545,78466.48,0.6076,-12.05,13.51,23.54,-25.5,-332.06,-115.07
601038,0.2245,4.8492,2.1018,2.1354,99590.0,1.2947,4.69,18.4,58.34,-8.12,65.06,174.05
601058,0.13,1.9705,0.431,0.4524,229393.72,0.4862,6.99,19.76,63.04,11.92,97.15,107.79
601069,0.199,2.68,0.4014,0.799,63600.0,0.7671,7.66,37.58,36.6,9.74,107.84,194.78
601088,1.142,15.7045,4.1168,3.7572,1988962.05,9.8939,7.51,39.51,33.54,3.42,40.68,54.7
601098,0.66,6.7395,0.3632,2.474,179600.0,2.9551,9.97,43.61,29.2,6.32,6.1,5.47
601099,0.1,1.7337,-0.5906,0.4105,681631.64,0.191,5.87,0.0,68.8,-34.24,-41.07,-41.08
601100,0.06,5.5178,0.0101,3.3112,63000.0,1.0179,1.18,19.38,32.38,20.52,-37.53,-757.47
601101,-0.096,5.4097,0.5285,2.6957,119999.83,0.9699,-1.77,21.81,47.98,-29.74,-384.77,-369.28
601106,-0.2987,1.9806,-0.2418,1.2871,653800.0,-0.3339,-14.03,-6.68,62.56,-30.57,0.0,0.0
601107,0.3362,4.3497,0.4622,0.603,305806.0,1.4647,7.94,35.99,59.53,4.24,24.87,24.79
601111,0.4975,5.3911,1.8348,1.8087,1452481.52,2.3772,11.39,24.78,67.42,3.72,15.07,14.27
601113,0.09,3.3067,0.3185,1.79,83305.0,0.4515,2.66,12.57,36.53,34.61,-27.44,0.0
601116,0.2462,3.8975,0.4522,1.6251,41075.88,1.015,6.38,21.34,40.25,-6.0,50.69,37.62
601117,0.29,5.5046,0.175,1.1177,493300.0,3.3461,5.44,13.26,65.24,-18.38,-23.38,-27.03
601118,-0.0705,1.9606,0.0061,0.9631,393117.16,-0.0916,-3.53,5.02,40.83,4.81,0.0,0.0
601126,0.1847,4.5531,-0.3197,1.7321,81317.2,1.5993,4.04,40.75,37.62,2.06,2.09,-3.93
601127,0.63,4.314,1.2839,1.216,89250.0,1.8996,15.93,19.34,76.94,53.42,37.91,51.78
601128,0.39,4.3945,2.6818,0.3131,222272.8,0.9023,9.16,0.0,91.75,35.84,6.25,5.96
601137,0.37,4.9822,0.5005,2.9935,62721.97,0.8355,7.19,12.76,32.25,29.75,113.45,93.61
601139,0.3384,3.5306,0.5579,1.1771,221212.42,1.1838,10.07,28.2,50.12,4.52,45.79,45.31
601155,1.36,6.5754,3.5844,1.1379,225898.42,4.5242,22.44,27.87,84.14,18.67,64.42,105.07
601158,0.26,2.8338,0.3398,0.9574,480000.0,0.6481,9.2,47.03,31.84,12.9,-7.19,-4.47
601163,0.92,9.4817,1.0047,5.155,80000.0,2.4548,16.62,26.88,41.36,-9.64,-0.28,-1.3
601166,2.25,16.6949,0.7539,2.6695,1905233.68,9.0719,14.11,0.0,94.02,5.61,6.7,5.96
601168,0.04,4.8165,1.1212,2.2625,238300.0,1.219,0.88,6.07,59.07,3.77,228.6,0.0
601169,0.98,8.1221,-2.5718,1.7253,1520667.57,3.1233,12.7,0.0,93.0,10.07,5.79,5.97
601177,0.0163,4.0663,-0.1168,2.1511,40006.0,0.7653,0.4,19.82,55.3,-2.44,0.0,0.0
601179,0.15,3.6103,-0.1911,2.2492,512588.24,0.3091,4.06,29.29,43.35,5.37,35.35,39.76
601186,0.67,8.7089,-0.7026,2.9751,1357954.15,4.5287,7.73,9.77,80.62,2.62,12.43,17.96
601188,0.2,2.8666,0.117,0.9284,131587.86,0.8336,6.98,62.26,27.17,-1.08,22.54,17.36
601198,0.3978,6.6123,-1.2078,3.5396,275796.07,1.3729,8.03,0.0,73.45,-41.26,-37.97,-38.1
601199,0.2608,2.5305,0.341,0.417,93520.62,1.002,10.59,54.66,44.32,38.8,31.86,35.03
601206,0.37,3.6052,-0.667,0.4175,20700.0,1.9807,10.89,29.76,61.18,21.75,21.67,23.05
601208,0.0639,3.5501,0.3606,1.856,62660.1,0.5703,1.79,21.26,26.94,17.4,-34.13,-41.92
601211,1.21,11.4086,-7.7136,3.8524,762500.0,4.1421,10.64,0.0,73.1,-31.47,-37.32,-46.76
601212,0.0323,1.811,0.411,0.5279,697296.59,0.4008,1.99,2.37,65.09,12.72,0.0,0.0
601216,0.1175,1.5522,0.1413,0.0268,843801.74,0.4932,7.8,39.74,28.49,8.5,46.96,47.38
601218,0.0951,2.5442,0.1565,0.5942,99176.0,0.8312,3.79,26.44,34.49,-10.01,1.63,0.63
